ID,objects,rate
32,ReadyForWinter_VPCC_r01_d200,2
32,FlowerDance_VPCC_r02_d200,3
32,ReadyForWinter_VPCC_r02_d200,2
32,CasualSquat_VPCC_r02_d200,3
32,BlueSpin_VPCC_r02_d200,2
32,FlowerDance_VPCC_r03_d200,3
32,ReadyForWinter_VPCC_r05_d200,4
32,BlueSpin_VPCC_r04_d200,4
32,ReadyForWinter_VPCC_r04_d200,4
32,ReadyForWinter_VPCC_r03_d200,3
32,FlowerDance_VPCC_r01_d200,2
32,CasualSquat_VPCC_r04_d200,3
32,BlueSpin_VPCC_r01_d200,2
32,BlueSpin_VPCC_r05_d200,3
32,FlowerDance_VPCC_r05_d200,4
32,CasualSquat_VPCC_r03_d200,3
32,CasualSquat_VPCC_r05_d200,3
32,CasualSquat_VPCC_r01_d200,2
32,BlueSpin_VPCC_r03_d200,3
33,FlowerDance_VPCC_r05_d200,4
33,BlueSpin_VPCC_r03_d200,3
33,ReadyForWinter_VPCC_r04_d200,3
33,CasualSquat_VPCC_r02_d200,2
33,BlueSpin_VPCC_r05_d200,3
33,CasualSquat_VPCC_r05_d200,5
33,FlowerDance_VPCC_r01_d200,1
33,ReadyForWinter_VPCC_r05_d200,3
33,BlueSpin_VPCC_r04_d200,3
33,ReadyForWinter_VPCC_r02_d200,2
33,CasualSquat_VPCC_r03_d200,3
33,BlueSpin_VPCC_r02_d200,2
33,FlowerDance_VPCC_r02_d200,2
33,FlowerDance_VPCC_r03_d200,3
33,ReadyForWinter_VPCC_r03_d200,2
33,CasualSquat_VPCC_r01_d200,3
33,BlueSpin_VPCC_r01_d200,2
33,CasualSquat_VPCC_r04_d200,4
33,ReadyForWinter_VPCC_r01_d200,2
33,FlowerDance_VPCC_r04_d200,4
34,FlowerDance_VPCC_r04_d200,3
34,BlueSpin_VPCC_r01_d200,1
34,BlueSpin_VPCC_r03_d200,1
34,ReadyForWinter_VPCC_r03_d200,1
34,FlowerDance_VPCC_r03_d200,2
34,FlowerDance_VPCC_r05_d200,3
34,CasualSquat_VPCC_r05_d200,3
34,ReadyForWinter_VPCC_r01_d200,1
34,ReadyForWinter_VPCC_r02_d200,2
34,CasualSquat_VPCC_r02_d200,3
34,CasualSquat_VPCC_r04_d200,3
34,FlowerDance_VPCC_r01_d200,2
34,BlueSpin_VPCC_r02_d200,2
34,BlueSpin_VPCC_r05_d200,2
34,FlowerDance_VPCC_r02_d200,3
34,ReadyForWinter_VPCC_r05_d200,4
34,CasualSquat_VPCC_r03_d200,3
34,ReadyForWinter_VPCC_r04_d200,3
34,BlueSpin_VPCC_r04_d200,2
34,CasualSquat_VPCC_r01_d200,3
35,ReadyForWinter_VPCC_r01_d200,2
35,CasualSquat_VPCC_r05_d200,5
35,ReadyForWinter_VPCC_r03_d200,3
35,CasualSquat_VPCC_r02_d200,3
35,BlueSpin_VPCC_r02_d200,2
35,FlowerDance_VPCC_r02_d200,2
35,ReadyForWinter_VPCC_r04_d200,5
35,BlueSpin_VPCC_r05_d200,3
35,FlowerDance_VPCC_r05_d200,5
35,CasualSquat_VPCC_r03_d200,5
35,BlueSpin_VPCC_r04_d200,3
35,FlowerDance_VPCC_r04_d200,3
35,FlowerDance_VPCC_r03_d200,5
35,BlueSpin_VPCC_r03_d200,3
35,CasualSquat_VPCC_r01_d200,1
35,CasualSquat_VPCC_r04_d200,4
35,ReadyForWinter_VPCC_r02_d200,2
35,FlowerDance_VPCC_r01_d200,3
35,ReadyForWinter_VPCC_r05_d200,1
35,BlueSpin_VPCC_r01_d200,1
36,CasualSquat_VPCC_r04_d200,3
36,CasualSquat_VPCC_r01_d200,1
36,BlueSpin_VPCC_r04_d200,3
36,BlueSpin_VPCC_r03_d200,3
36,ReadyForWinter_VPCC_r01_d200,2
36,ReadyForWinter_VPCC_r04_d200,2
36,BlueSpin_VPCC_r01_d200,1
36,FlowerDance_VPCC_r04_d200,2
36,ReadyForWinter_VPCC_r02_d200,1
36,FlowerDance_VPCC_r03_d200,2
36,BlueSpin_VPCC_r05_d200,4
36,CasualSquat_VPCC_r05_d200,3
36,FlowerDance_VPCC_r01_d200,1
36,ReadyForWinter_VPCC_r05_d200,2
36,FlowerDance_VPCC_r02_d200,1
36,CasualSquat_VPCC_r03_d200,2
36,FlowerDance_VPCC_r05_d200,3
36,BlueSpin_VPCC_r02_d200,1
36,CasualSquat_VPCC_r02_d200,2
36,ReadyForWinter_VPCC_r03_d200,2
37,BlueSpin_VPCC_r01_d200,3
37,ReadyForWinter_VPCC_r02_d200,4
37,ReadyForWinter_VPCC_r01_d200,3
37,CasualSquat_VPCC_r01_d200,2
37,ReadyForWinter_VPCC_r05_d200,5
37,FlowerDance_VPCC_r03_d200,4
37,CasualSquat_VPCC_r02_d200,3
37,FlowerDance_VPCC_r01_d200,2
37,CasualSquat_VPCC_r04_d200,4
37,BlueSpin_VPCC_r03_d200,3
37,FlowerDance_VPCC_r02_d200,3
37,ReadyForWinter_VPCC_r03_d200,3
37,FlowerDance_VPCC_r04_d200,3
37,ReadyForWinter_VPCC_r04_d200,3
37,FlowerDance_VPCC_r05_d200,3
37,CasualSquat_VPCC_r05_d200,3
37,BlueSpin_VPCC_r04_d200,3
37,BlueSpin_VPCC_r02_d200,3
37,CasualSquat_VPCC_r03_d200,4
37,BlueSpin_VPCC_r05_d200,4
38,ReadyForWinter_VPCC_r05_d200,4
38,CasualSquat_VPCC_r01_d200,3
38,ReadyForWinter_VPCC_r02_d200,2
38,FlowerDance_VPCC_r04_d200,3
38,FlowerDance_VPCC_r03_d200,2
38,CasualSquat_VPCC_r02_d200,3
38,ReadyForWinter_VPCC_r01_d200,1
38,CasualSquat_VPCC_r03_d200,1
38,FlowerDance_VPCC_r01_d200,1
38,BlueSpin_VPCC_r05_d200,2
38,FlowerDance_VPCC_r05_d200,3
38,ReadyForWinter_VPCC_r04_d200,4
38,CasualSquat_VPCC_r04_d200,3
38,FlowerDance_VPCC_r02_d200,2
38,BlueSpin_VPCC_r01_d200,1
38,BlueSpin_VPCC_r04_d200,3
38,ReadyForWinter_VPCC_r03_d200,2
38,BlueSpin_VPCC_r03_d200,2
38,CasualSquat_VPCC_r05_d200,2
38,BlueSpin_VPCC_r02_d200,2
39,CasualSquat_VPCC_r05_d200,3
39,BlueSpin_VPCC_r03_d200,2
39,ReadyForWinter_VPCC_r04_d200,3
39,ReadyForWinter_VPCC_r02_d200,1
39,BlueSpin_VPCC_r01_d200,1
39,FlowerDance_VPCC_r04_d200,3
39,BlueSpin_VPCC_r02_d200,2
39,FlowerDance_VPCC_r02_d200,2
39,BlueSpin_VPCC_r05_d200,3
39,FlowerDance_VPCC_r01_d200,1
39,FlowerDance_VPCC_r03_d200,2
39,ReadyForWinter_VPCC_r01_d200,1
39,CasualSquat_VPCC_r03_d200,3
39,BlueSpin_VPCC_r04_d200,2
39,ReadyForWinter_VPCC_r05_d200,3
39,CasualSquat_VPCC_r04_d200,4
39,CasualSquat_VPCC_r01_d200,1
39,ReadyForWinter_VPCC_r03_d200,2
39,FlowerDance_VPCC_r05_d200,4
39,CasualSquat_VPCC_r02_d200,2
40,FlowerDance_VPCC_r02_d200,3
40,CasualSquat_VPCC_r01_d200,2
40,FlowerDance_VPCC_r05_d200,4
40,CasualSquat_VPCC_r05_d200,4
40,FlowerDance_VPCC_r01_d200,1
40,ReadyForWinter_VPCC_r03_d200,3
40,CasualSquat_VPCC_r04_d200,4
40,CasualSquat_VPCC_r02_d200,3
40,CasualSquat_VPCC_r03_d200,3
40,BlueSpin_VPCC_r03_d200,3
40,FlowerDance_VPCC_r03_d200,3
40,ReadyForWinter_VPCC_r04_d200,4
40,BlueSpin_VPCC_r02_d200,3
40,FlowerDance_VPCC_r04_d200,4
40,ReadyForWinter_VPCC_r02_d200,2
40,ReadyForWinter_VPCC_r05_d200,4
40,BlueSpin_VPCC_r05_d200,4
40,ReadyForWinter_VPCC_r01_d200,1
40,BlueSpin_VPCC_r04_d200,3
40,BlueSpin_VPCC_r01_d200,1
41,FlowerDance_VPCC_r02_d200,4
41,CasualSquat_VPCC_r01_d200,1
41,ReadyForWinter_VPCC_r01_d200,2
41,ReadyForWinter_VPCC_r04_d200,3
41,FlowerDance_VPCC_r05_d200,5
41,FlowerDance_VPCC_r03_d200,4
41,CasualSquat_VPCC_r03_d200,5
41,BlueSpin_VPCC_r04_d200,4
41,ReadyForWinter_VPCC_r05_d200,4
41,BlueSpin_VPCC_r05_d200,4
41,FlowerDance_VPCC_r04_d200,4
41,CasualSquat_VPCC_r04_d200,4
41,BlueSpin_VPCC_r03_d200,3
41,ReadyForWinter_VPCC_r02_d200,2
41,CasualSquat_VPCC_r02_d200,3
41,FlowerDance_VPCC_r01_d200,2
41,BlueSpin_VPCC_r01_d200,2
41,BlueSpin_VPCC_r02_d200,2
41,ReadyForWinter_VPCC_r03_d200,4
41,CasualSquat_VPCC_r05_d200,5
